Ensembl ID	Entrez ID	TF family	Protein have DBD
ENSDARG00000096575	794198	zf-C2H2	ENSDARP00000126914;
ENSDARG00000051828	792701	zf-C2H2	ENSDARP00000126996;
ENSDARG00000063555	\N	zf-C2H2	ENSDARP00000127012;ENSDARP00000087415;
ENSDARG00000061424	561201	zf-C2H2	ENSDARP00000127100;ENSDARP00000127162;ENSDARP00000127466;
ENSDARG00000089158	100001080	zf-C2H2	ENSDARP00000127115;ENSDARP00000105758;
ENSDARG00000096689	\N	zf-C2H2	ENSDARP00000127133;
ENSDARG00000096708	\N	zf-C2H2	ENSDARP00000127345;
ENSDARG00000097501	\N	zf-C2H2	ENSDARP00000127482;
ENSDARG00000097255	100334652	zf-C2H2	ENSDARP00000127499;
ENSDARG00000097086	572437	zf-C2H2	ENSDARP00000127501;
ENSDARG00000075109	\N	zf-C2H2	ENSDARP00000127536;ENSDARP00000111681;
ENSDARG00000078018	100334900	zf-C2H2	ENSDARP00000127553;ENSDARP00000100857;
ENSDARG00000089007	\N	zf-C2H2	ENSDARP00000127564;ENSDARP00000104677;
ENSDARG00000086668	\N	zf-C2H2	ENSDARP00000127570;
ENSDARG00000074906	100189616	zf-C2H2	ENSDARP00000127636;ENSDARP00000104722;
ENSDARG00000096020	\N	zf-C2H2	ENSDARP00000127712;ENSDARP00000125129;
ENSDARG00000053800	321704	zf-C2H2	ENSDARP00000127729;ENSDARP00000011189;
ENSDARG00000062510	100093707	zf-C2H2	ENSDARP00000127735;
ENSDARG00000097863	562992	zf-C2H2	ENSDARP00000127807;
ENSDARG00000093489	\N	zf-C2H2	ENSDARP00000127820;ENSDARP00000114164;
ENSDARG00000091903	101886949	zf-C2H2	ENSDARP00000127827;ENSDARP00000125175;
ENSDARG00000088084	570015	zf-C2H2	ENSDARP00000127847;ENSDARP00000108335;
ENSDARG00000086792	541420	zf-C2H2	ENSDARP00000127849;ENSDARP00000097218;
ENSDARG00000097839	\N	zf-C2H2	ENSDARP00000127901;
ENSDARG00000096828	\N	zf-C2H2	ENSDARP00000127953;
ENSDARG00000088352	\N	zf-C2H2	ENSDARP00000128002;ENSDARP00000125351;
ENSDARG00000094657	\N	zf-C2H2	ENSDARP00000128061;ENSDARP00000115506;
ENSDARG00000088298	\N	zf-C2H2	ENSDARP00000128087;
ENSDARG00000097172	\N	zf-C2H2	ENSDARP00000128156;
ENSDARG00000097760	\N	zf-C2H2	ENSDARP00000128185;
ENSDARG00000096948	\N	zf-C2H2	ENSDARP00000128226;
ENSDARG00000097842	\N	zf-C2H2	ENSDARP00000128228;
ENSDARG00000097685	\N	zf-C2H2	ENSDARP00000128236;
ENSDARG00000092128	563951	zf-C2H2	ENSDARP00000128251;ENSDARP00000120352;
ENSDARG00000094572	101883063	zf-C2H2	ENSDARP00000128282;ENSDARP00000115007;
ENSDARG00000097819	100006440	zf-C2H2	ENSDARP00000128300;
ENSDARG00000086626	100537446	zf-C2H2	ENSDARP00000128312;ENSDARP00000105735;
ENSDARG00000096205	\N	zf-C2H2	ENSDARP00000128337;ENSDARP00000125242;
ENSDARG00000086389	\N	zf-C2H2	ENSDARP00000128340;ENSDARP00000104818;
ENSDARG00000092596	\N	zf-C2H2	ENSDARP00000128357;
ENSDARG00000097281	\N	zf-C2H2	ENSDARP00000128394;
ENSDARG00000097394	100334838	zf-C2H2	ENSDARP00000128414;
ENSDARG00000086022	101884232	zf-C2H2	ENSDARP00000128422;ENSDARP00000104768;
ENSDARG00000076737	100329377	zf-C2H2	ENSDARP00000128431;ENSDARP00000112067;
ENSDARG00000098027	\N	zf-C2H2	ENSDARP00000128467;
ENSDARG00000097521	101885350	zf-C2H2	ENSDARP00000128483;
ENSDARG00000092579	\N	zf-C2H2	ENSDARP00000128506;ENSDARP00000114434;
ENSDARG00000093378	101885250	zf-C2H2	ENSDARP00000128509;ENSDARP00000123650;
ENSDARG00000097127	100149413	zf-C2H2	ENSDARP00000128538;
ENSDARG00000098021	\N	zf-C2H2	ENSDARP00000128584;
ENSDARG00000097627	100003204	zf-C2H2	ENSDARP00000128590;
ENSDARG00000097620	100536877	zf-C2H2	ENSDARP00000128648;
ENSDARG00000097481	\N	zf-C2H2	ENSDARP00000128661;
ENSDARG00000097091	100006880	zf-C2H2	ENSDARP00000128664;
ENSDARG00000086223	100004031	zf-C2H2	ENSDARP00000128748;
ENSDARG00000091693	\N	zf-C2H2	ENSDARP00000128778;ENSDARP00000108034;
ENSDARG00000088000	\N	zf-C2H2	ENSDARP00000128782;ENSDARP00000110987;
ENSDARG00000097191	\N	zf-C2H2	ENSDARP00000128840;
ENSDARG00000087530	563587	zf-C2H2	ENSDARP00000128871;ENSDARP00000111094;
ENSDARG00000097134	\N	zf-C2H2	ENSDARP00000128881;
ENSDARG00000000567	100005963	zf-C2H2	ENSDARP00000128940;ENSDARP00000001500;
ENSDARG00000089381	\N	zf-C2H2	ENSDARP00000128956;ENSDARP00000105223;
ENSDARG00000088523	101885176	zf-C2H2	ENSDARP00000129016;ENSDARP00000128593;ENSDARP00000109772;
ENSDARG00000096851	\N	zf-C2H2	ENSDARP00000129022;
ENSDARG00000093296	\N	zf-C2H2	ENSDARP00000129046;ENSDARP00000121101;
ENSDARG00000094034	\N	zf-C2H2	ENSDARP00000129160;ENSDARP00000125146;
ENSDARG00000097657	\N	zf-C2H2	ENSDARP00000129166;
ENSDARG00000044847	796475	zf-C2H2	ENSDARP00000129180;ENSDARP00000065916;ENSDARP00000097315;
ENSDARG00000097244	569949	zf-C2H2	ENSDARP00000129199;
ENSDARG00000073726	101882706	zf-C2H2	ENSDARP00000129217;
ENSDARG00000096901	\N	zf-C2H2	ENSDARP00000129224;
ENSDARG00000097442	\N	zf-C2H2	ENSDARP00000129300;
ENSDARG00000096856	\N	zf-C2H2	ENSDARP00000129307;
ENSDARG00000097287	\N	zf-C2H2	ENSDARP00000129335;
ENSDARG00000096026	\N	zf-C2H2	ENSDARP00000129344;ENSDARP00000125354;
ENSDARG00000096941	100334899	zf-C2H2	ENSDARP00000129455;
ENSDARG00000042989	334144	zf-C2H2	ENSDARP00000129492;ENSDARP00000063120;
ENSDARG00000097180	\N	zf-C2H2	ENSDARP00000129501;
ENSDARG00000096171	\N	zf-C2H2	ENSDARP00000129543;ENSDARP00000125165;
ENSDARG00000042969	\N	zf-C2H2	ENSDARP00000129568;ENSDARP00000063086;
ENSDARG00000086761	100001879	zf-C2H2	ENSDARP00000129613;ENSDARP00000109665;
ENSDARG00000097589	100006353	zf-C2H2	ENSDARP00000129675;
ENSDARG00000097152	\N	zf-C2H2	ENSDARP00000129677;
ENSDARG00000095542	\N	zf-C2H2	ENSDARP00000129682;ENSDARP00000114168;
ENSDARG00000097812	100004091	zf-C2H2	ENSDARP00000129783;
ENSDARG00000098032	\N	zf-C2H2	ENSDARP00000129794;
ENSDARG00000097808	\N	zf-C2H2	ENSDARP00000129804;
ENSDARG00000098031	100333161	zf-C2H2	ENSDARP00000129807;
ENSDARG00000079010	\N	zf-C2H2	ENSDARP00000129809;ENSDARP00000101482;
ENSDARG00000097928	100149710	zf-C2H2	ENSDARP00000129812;
ENSDARG00000014828	100321295	zf-C2HC	ENSDARP00000013376;ENSDARP00000123463;
ENSDARG00000031770	323181	zf-C2HC	ENSDARP00000021648;
ENSDARG00000006212	\N	zf-C2HC	ENSDARP00000047088;
ENSDARG00000025983	403075	zf-C2HC	ENSDARP00000047307;ENSDARP00000127490;
ENSDARG00000074346	559572	zf-C2HC	ENSDARP00000101801;ENSDARP00000105611;ENSDARP00000121747;
ENSDARG00000091410	569230	zf-C2HC	ENSDARP00000105074;
ENSDARG00000089464	100536821	zf-C2HC	ENSDARP00000109320;ENSDARP00000112781;
ENSDARG00000094780	\N	zf-C2HC	ENSDARP00000113204;
ENSDARG00000074030	557002	zf-C2HC	ENSDARP00000120661;ENSDARP00000116158;ENSDARP00000122455;ENSDARP00000102049;
ENSDARG00000070371	767644	zf-C2HC	ENSDARP00000123679;ENSDARP00000118070;ENSDARP00000093977;
ENSDARG00000008209	559505	zf-C2HC	ENSDARP00000127218;ENSDARP00000106742;ENSDARP00000044396;
ENSDARG00000013477	30481	zf-GATA	ENSDARP00000002330;ENSDARP00000098204;
ENSDARG00000016526	30458	zf-GATA	ENSDARP00000017572;
ENSDARG00000017821	30482	zf-GATA	ENSDARP00000026381;
ENSDARG00000006192	405852	zf-GATA	ENSDARP00000031168;
ENSDARG00000005834	562045	zf-GATA	ENSDARP00000036714;
ENSDARG00000007198	794477	zf-GATA	ENSDARP00000045582;
ENSDARG00000027612	678617	zf-GATA	ENSDARP00000051711;
ENSDARG00000035831	58076	zf-GATA	ENSDARP00000051997;ENSDARP00000051998;ENSDARP00000072413;
ENSDARG00000068028	795613	zf-GATA	ENSDARP00000056808;ENSDARP00000088917;ENSDARP00000120156;
ENSDARG00000013031	326078	zf-GATA	ENSDARP00000071581;ENSDARP00000119097;
ENSDARG00000059130	\N	zf-GATA	ENSDARP00000076594;ENSDARP00000114985;
ENSDARG00000059327	30480	zf-GATA	ENSDARP00000076860;ENSDARP00000076855;
ENSDARG00000067669	751739	zf-GATA	ENSDARP00000088239;
ENSDARG00000035759	30483	zf-GATA	ENSDARP00000090333;ENSDARP00000049128;
ENSDARG00000075670	799473	zf-GATA	ENSDARP00000101018;
ENSDARG00000077353	569081	zf-GATA	ENSDARP00000102789;ENSDARP00000117039;
ENSDARG00000054903	100003254	zf-GATA	ENSDARP00000109572;ENSDARP00000071648;ENSDARP00000107969;
ENSDARG00000009094	436962	zf-GATA	ENSDARP00000120165;
ENSDARG00000052666	431731	zf-LITAF-like	ENSDARP00000069049;ENSDARP00000114459;
ENSDARG00000076069	794012	zf-LITAF-like	ENSDARP00000101502;
ENSDARG00000088125	\N	zf-LITAF-like	ENSDARP00000107039;
ENSDARG00000079980	559480	zf-LITAF-like	ENSDARP00000112577;ENSDARP00000101199;
ENSDARG00000077542	796031	zf-LITAF-like	ENSDARP00000114547;ENSDARP00000099239;
ENSDARG00000073912	100535203	zf-LITAF-like	ENSDARP00000115374;ENSDARP00000103500;
ENSDARG00000078138	559550	zf-LITAF-like	ENSDARP00000122433;ENSDARP00000100828;ENSDARP00000117757;
ENSDARG00000087093	561592	zf-LITAF-like	ENSDARP00000126137;ENSDARP00000126144;ENSDARP00000109985;
ENSDARG00000002362	100536798	zf-LITAF-like	ENSDARP00000127274;ENSDARP00000100553;
ENSDARG00000076118	557073	zf-LITAF-like	ENSDARP00000128464;ENSDARP00000068911;
ENSDARG00000036094	564496	zf-MIZ	ENSDARP00000052396;
ENSDARG00000007081	406712	zf-MIZ	ENSDARP00000096293;
ENSDARG00000074502	561061	zf-MIZ	ENSDARP00000097747;ENSDARP00000097539;
ENSDARG00000079812	100333571	zf-MIZ	ENSDARP00000099582;
ENSDARG00000076477	100332706	zf-MIZ	ENSDARP00000102479;ENSDARP00000127199;
ENSDARG00000092979	564149	zf-MIZ	ENSDARP00000122573;ENSDARP00000128995;
ENSDARG00000042215	393314	zf-MIZ	ENSDARP00000124244;ENSDARP00000124200;
ENSDARG00000062445	562982	zf-MIZ	ENSDARP00000128322;ENSDARP00000084743;
ENSDARG00000076662	562071	zf-NF-X1	ENSDARP00000101631;
ENSDARG00000070127	100333008	zf-NF-X1	ENSDARP00000124661;ENSDARP00000093433;
